participantID,seq,exp,nSamples,medianVal,maxVal
25-9VNK,10,15,1906,166.893498354774,310.347058343317
25-9VNK,11,7,1905,175.631891461509,336.918999177306
25-9VNK,12,40,1905,172.832887526919,240.315214856677
25-9VNK,13,33,1906,169.649737296901,337.748068571295
25-9VNK,14,3,1907,158.526339642142,327.346033100872
25-9VNK,15,31,1906,174.197979674516,330.613456902218
25-9VNK,16,34,1907,183.009706782627,295.800705597048
25-9VNK,17,17,1907,168.682460757589,296.605374252344
25-9VNK,18,37,1906,203.97510999991,339.844306074644
25-9VNK,19,39,1905,193.820965747142,308.302114309289
25-9VNK,20,18,1906,174.347235059403,307.038429388405
25-9VNK,21,9,1906,184.793436715831,298.559420183167
25-9VNK,22,26,1906,151.066845549632,341.521066243344
25-9VNK,23,28,1905,185.298098971353,256.653400377951
25-9VNK,24,24,1907,185.825439326166,285.317653288754
25-9VNK,25,38,1907,170.514417922129,285.86081395256
25-9VNK,26,32,1906,168.546716384946,247.370995895015
25-9VNK,27,25,1904,190.90714666159,355.009871653441
25-9VNK,28,5,1904,191.605086940869,320.523311282711
25-9VNK,29,4,1907,167.586853488097,318.86467172047
25-9VNK,30,22,1905,172.707683533675,328.99651916446
25-9VNK,31,21,1905,191.071232036355,347.69758393662
25-9VNK,32,36,1906,179.042660181855,297.986682691696
25-9VNK,33,29,1907,177.166680391206,272.901852640141
25-9VNK,34,1,1906,195.302304051043,327.633535440276
25-9VNK,35,27,1907,188.808493011324,281.216481188719
25-9VNK,36,8,1907,186.924387821578,307.332519136938
25-9VNK,37,13,1906,183.932123952805,263.454535501139
25-9VNK,38,19,1907,177.874393703506,280.859582918381
26-9VTJ,1,22,1904,213.795063693665,317.515745584815
26-9VTJ,2,27,1906,225.606403428482,316.370034213752
26-9VTJ,3,17,1907,223.444127720511,322.306785761225
26-9VTJ,4,24,1905,220.557885498404,311.621256590562
26-9VTJ,5,28,1907,236.038005621426,344.937275752693
26-9VTJ,6,23,1904,214.227839397709,312.200707566067
26-9VTJ,7,40,1904,226.652620790257,316.865897942618
26-9VTJ,8,9,1905,233.516133541062,363.610651998361
26-9VTJ,9,12,1905,196.767284224755,309.039978258805
26-9VTJ,10,1,1907,202.802426755452,320.96682790558
26-9VTJ,11,38,1905,204.448184552862,326.274977246055
26-9VTJ,12,31,1904,208.128099263229,394.192757639837
26-9VTJ,13,30,1905,208.949068598981,335.714881999623
26-9VTJ,14,25,1904,209.50530184978,289.652107183088
26-9VTJ,15,20,1906,192.759713494042,352.045814202626
26-9VTJ,16,29,1905,197.43472807987,315.972674853159
26-9VTJ,17,39,1906,208.498244697373,311.590931243459
26-9VTJ,18,34,1906,226.551127306013,337.013940059421
26-9VTJ,19,10,1906,214.979311181897,298.627670747368
26-9VTJ,20,11,1907,216.392897549796,374.54232058824
26-9VTJ,21,7,1905,222.452943128955,325.243802409311
26-9VTJ,22,4,1905,221.834603883217,321.212547905819
26-9VTJ,23,21,1904,213.402244240295,313.127416716244
26-9VTJ,24,15,1905,217.022544760237,300.596219542973
26-9VTJ,25,32,1905,210.282470821789,307.914309849166
26-9VTJ,26,2,1904,217.65886144393,309.409078285071
26-9VTJ,27,19,1905,206.289521677779,329.641448478196
26-9VTJ,28,14,1907,209.228400387132,308.366731737097
26-9VTJ,29,6,1906,210.076225750548,309.643012392978
26-9VTJ,30,13,1904,217.875050700488,306.463148905927
26-9VTJ,31,37,1904,187.167399898732,334.876019408149
26-9VTJ,32,26,1904,208.557620630273,294.045218056385
26-9VTJ,33,36,1904,225.570444249173,350.696608477253
26-9VTJ,34,8,1906,208.908324594653,296.848631516687
26-9VTJ,35,33,1905,212.366071895869,297.310042227402
26-9VTJ,36,18,1906,209.238188807535,315.31513377042
26-9VTJ,37,5,1904,222.704475557487,299.576795604323
26-9VTJ,38,3,1904,228.582297363482,331.481826309114
27-9VUW,1,20,1907,229.672614242023,299.764474911217
27-9VUW,2,34,1905,206.289245730093,287.663282973623
27-9VUW,3,7,1906,218.192528836842,285.401836090945
27-9VUW,4,37,1906,274.962985935464,351.941988823958
27-9VUW,5,32,1906,238.438573930889,329.327870854337
27-9VUW,6,30,1904,245.49390916489,310.694085827008
27-9VUW,7,31,1905,225.140264737586,323.110630139519
27-9VUW,8,21,1904,244.850186188416,344.960214191999
27-9VUW,9,36,1907,242.576695478121,333.739928886302
27-9VUW,10,28,1905,259.498376178276,338.508016785944
27-9VUW,11,23,1908,226.9854088157,305.368807950668
27-9VUW,12,39,1904,260.839620476259,355.057812430696
27-9VUW,13,18,1907,241.615231102517,303.331776803785
27-9VUW,14,1,1905,256.510966871473,322.781537680963
27-9VUW,15,25,1907,261.871592074898,342.34364651526
27-9VUW,16,27,1904,264.894821591641,340.238045989192
27-9VUW,17,26,1905,262.29947682638,336.105160486355
27-9VUW,18,33,1907,274.089908361357,417.908625820942
27-9VUW,19,2,1905,253.364586269456,356.134374173511
27-9VUW,20,10,1905,251.814067322315,335.692329261867
27-9VUW,21,9,1904,265.916297397707,370.002195839907
27-9VUW,22,13,1907,272.035865792208,357.748950310811
27-9VUW,23,24,1905,263.540950022132,324.949280724051
27-9VUW,24,4,1904,256.594949722863,359.300983472814
27-9VUW,25,29,1905,269.232882644191,344.910869905126
27-9VUW,26,38,1905,246.341366122357,333.423376645125
27-9VUW,27,6,1904,252.85585678054,325.520920453596
27-9VUW,28,22,1904,254.769860307121,332.813144551027
27-9VUW,29,8,1906,264.708439045216,397.972884731974
27-9VUW,30,15,1904,276.053928485793,369.884943066614
27-9VUW,31,5,1905,223.440815789665,308.648674516457
27-9VUW,32,17,1905,239.387235209384,333.782909047745
27-9VUW,33,12,1905,275.895825679734,348.409038422472
27-9VUW,34,11,1905,267.42305326031,344.140745336918
27-9VUW,35,40,1907,265.275346001558,343.748163676171
27-9VUW,36,19,1905,265.285002315004,369.258195335123
27-9VUW,37,3,1906,279.144472156726,363.158553108859
27-9VUW,38,14,1907,283.884330422563,406.001277994033
28-9VXK,1,40,1906,181.767514023916,333.347051994843
28-9VXK,2,29,1904,145.171434427583,287.262676840097
28-9VXK,3,38,1904,127.673841883606,204.634927668069
28-9VXK,4,18,1907,119.113418451927,256.359794369207
28-9VXK,5,7,1905,140.796672663997,242.282477582409
28-9VXK,6,34,1904,139.929788824145,248.708063037026
28-9VXK,7,1,1905,156.205798896344,258.050691457621
28-9VXK,8,27,1903,138.602791431914,302.108731094545
28-9VXK,9,19,1904,130.755027927392,289.154460973071
28-9VXK,10,28,1907,137.519218956636,246.293065230024
28-9VXK,11,2,1906,144.812977181415,290.519663251554
28-9VXK,12,13,1905,127.90103022193,256.62323414752
28-9VXK,13,6,1905,131.599507399905,295.978278131702
28-9VXK,14,36,1905,124.954544175877,284.081776013954
28-9VXK,15,33,1904,116.835428277087,261.730258346959
28-9VXK,16,22,1907,120.777336875136,264.730159785434
28-9VXK,17,20,1903,127.64619556623,301.308368687807
28-9VXK,18,10,1903,135.751498592239,299.790300109976
28-9VXK,19,26,1904,135.410151607909,303.516196474594
28-9VXK,20,25,1907,148.562705329065,283.964327463429
28-9VXK,21,12,1904,139.891552316447,285.008437395064
28-9VXK,22,30,1904,134.528666814038,274.59288163382
28-9VXK,23,23,1904,122.650690292605,306.214702420716
28-9VXK,24,15,1905,136.52297575161,272.050722547102
28-9VXK,25,8,1905,119.537998537068,295.848235452355
28-9VXK,26,37,1904,131.682317096596,275.022293673796
28-9VXK,27,21,1902,135.627319222286,274.667502082367
28-9VXK,28,3,1904,133.002829412239,322.757199371513
28-9VXK,29,11,1904,145.00056183264,294.095741473034
28-9VXK,30,32,1905,152.261403482374,294.55064202911
28-9VXK,31,4,1904,147.08125594082,279.601558114854
28-9VXK,32,24,1905,157.607641350542,318.136353605222
28-9VXK,33,31,1908,153.333237883427,297.233637055042
28-9VXK,34,5,1905,100.428439598807,338.098119557107
28-9VXK,35,39,1905,134.501160242889,318.169275565621
28-9VXK,36,17,1905,94.4827536703712,297.995661074015
28-9VXK,37,9,1909,130.160723843495,295.607043513272
28-9VXK,38,14,1904,132.626083880857,311.845864572717
29-9VXR,1,39,1905,220.396258266327,385.007750326814
29-9VXR,2,4,1904,244.230282147602,461.339833473361
29-9VXR,3,8,1905,272.019334083044,497.302358151797
29-9VXR,4,18,1906,268.341903806935,448.670075488947
29-9VXR,5,19,1904,269.635575022209,418.148838586141
29-9VXR,6,36,1905,258.16559664892,398.126048506112
29-9VXR,7,12,1904,261.401852037697,417.633927765473
29-9VXR,8,26,1903,254.735225244685,371.3444159952
29-9VXR,9,20,1905,267.789994089339,503.599424211323
29-9VXR,10,38,1904,283.037314108603,471.293130045654
29-9VXR,11,23,1906,259.179770591762,398.105887455936
29-9VXR,12,29,1904,266.136701192175,365.108616090505
29-9VXR,13,11,1904,281.158885390652,474.270373561891
29-9VXR,14,28,1907,271.111057296688,385.427723387147
29-9VXR,15,33,1905,279.396464174199,420.519189558453
29-9VXR,16,14,1906,260.421580233732,384.737525563193
29-9VXR,17,31,1904,268.705047622715,485.357626784766
29-9VXR,18,3,1906,295.577771408125,443.020407070865
29-9VXR,19,15,1905,278.315963100784,426.063213001102
29-9VXR,20,10,1906,274.333624771184,516.216190621276
29-9VXR,21,2,1904,284.330128857909,471.958185423704
29-9VXR,22,9,1905,281.041329535575,456.503601532761
29-9VXR,23,30,1904,268.107390450224,440.087091925115
29-9VXR,24,37,1904,285.309273303675,422.637650814759
29-9VXR,25,40,1907,273.577479392418,507.12781658689
29-9VXR,26,32,1904,254.512639366329,427.496943615886
29-9VXR,27,7,1905,291.068957935849,462.726512592833
29-9VXR,28,34,1907,270.704881811824,555.985018305256
29-9VXR,29,17,1904,272.997891393955,508.128547859077
29-9VXR,30,25,1904,293.954310750268,576.902267220584
29-9VXR,31,22,1905,281.381813324374,418.378300792658
29-9VXR,32,6,1905,278.883783860887,566.611873629968
29-9VXR,33,13,1905,296.517268997466,547.536958155569
29-9VXR,34,27,1907,282.221745829139,404.576074674058
29-9VXR,35,24,1904,303.018118487421,457.986595078991
29-9VXR,36,21,1905,295.08143757093,585.739487411586
29-9VXR,37,5,1907,301.603327211691,518.704145530267
29-9VXR,38,1,1904,267.870228490194,434.68227384594
30-9VYD,1,32,1903,231.138941784633,345.66626910076
30-9VYD,2,3,1906,260.098087408087,375.81789230171
30-9VYD,3,6,1908,252.303120572119,387.1161469043
30-9VYD,4,37,1906,271.852600163575,376.432659991461
30-9VYD,5,30,1905,254.84537097508,333.965172120185
30-9VYD,6,22,1905,238.305439557258,368.320015167887
30-9VYD,7,14,1905,250.841260722563,378.112321203821
30-9VYD,8,12,1905,277.191618488472,460.691576469132
30-9VYD,9,19,1905,270.496619909007,374.005121836879
30-9VYD,10,36,1905,264.790146519046,408.720361702856
30-9VYD,11,33,1905,315.004823798697,504.530774386928
30-9VYD,12,38,1905,305.04278191152,441.898784135244
30-9VYD,13,2,1908,322.073651146899,429.637707571231
30-9VYD,14,4,1905,306.004006104049,431.246767659235
30-9VYD,15,40,1905,301.705985141313,418.186002041626
30-9VYD,16,1,1904,271.703973939771,387.270076700339
30-9VYD,17,24,1905,284.688288196541,389.065521177124
30-9VYD,18,13,1906,263.460801311166,383.902134268603
30-9VYD,19,15,1905,267.210316247531,378.827964238316
30-9VYD,20,8,1906,283.604755384404,417.703573183893
30-9VYD,21,28,1904,289.244316704054,400.839333551131
30-9VYD,22,39,1903,272.650383708331,369.692210780716
30-9VYD,23,10,1904,261.543362680171,411.893019412319
30-9VYD,24,7,1906,259.546083856821,395.862059793761
30-9VYD,25,23,1904,291.839851050046,459.750413585154
30-9VYD,26,31,1905,294.507348439373,582.921341003256
30-9VYD,27,5,1905,302.795892184057,512.468831270328
30-9VYD,28,34,1905,249.173176399811,372.415779114526
30-9VYD,29,26,1905,238.84516234522,351.409604783213
30-9VYD,30,20,1904,262.846887132479,366.938654723855
30-9VYD,31,9,1905,235.155848699872,349.227456806303
30-9VYD,32,21,1904,265.492833491115,361.724752568756
30-9VYD,33,27,1905,260.236151533495,379.813631027539
30-9VYD,34,29,1905,251.39211196903,377.065296880937
30-9VYD,35,18,1905,262.012632304555,403.421365533966
30-9VYD,36,17,1905,264.199577715773,371.206118551403
30-9VYD,37,25,1905,268.583418732307,380.257305619158
30-9VYD,38,11,1904,246.050146081178,354.236955256914
31-9VZJ,1,11,1906,111.962928880795,232.96601977988
31-9VZJ,2,17,1906,106.641876326914,227.388943226104
31-9VZJ,3,30,1905,128.300969101314,260.566027046016
31-9VZJ,4,25,1907,125.333910576519,236.606720775917
31-9VZJ,5,38,1905,148.328402436294,268.09995955267
31-9VZJ,6,13,1904,145.821870545783,239.910051008303
31-9VZJ,7,32,1907,151.917059103955,261.318869083931
31-9VZJ,8,7,1907,138.043512815908,272.772495090009
31-9VZJ,9,36,1904,147.349219542582,246.594502035494
31-9VZJ,10,31,1904,161.814880697953,254.179077605442
31-9VZJ,11,6,1904,180.039813308835,269.220407728853
31-9VZJ,12,20,1903,157.008384341574,297.753149724443
31-9VZJ,13,1,1904,181.144793876444,278.202014334475
31-9VZJ,14,10,1904,195.771883357438,290.709665108042
31-9VZJ,15,3,1906,175.50511641227,266.108786595899
31-9VZJ,16,37,1903,207.264897793064,299.469606098022
31-9VZJ,17,26,1904,183.221253686549,273.841193447343
31-9VZJ,18,28,1905,209.405715849272,281.268297061953
31-9VZJ,19,24,1904,149.733839234666,269.296516861789
31-9VZJ,20,12,1905,192.745982301389,338.114619268897
31-9VZJ,21,29,1905,178.892057071428,280.15255018146
31-9VZJ,22,40,1906,203.273862871656,349.53279070777
31-9VZJ,23,39,1905,178.192538678606,346.023444917845
31-9VZJ,24,8,1904,168.277177785371,265.263972559359
31-9VZJ,25,23,1904,163.044813674248,302.020723429121
31-9VZJ,26,33,1904,173.299611640801,279.247692164285
31-9VZJ,27,18,1904,177.588049697352,256.844297016659
31-9VZJ,28,2,1905,186.819598299449,315.981142176551
31-9VZJ,29,9,1904,168.833573939575,273.516506147191
31-9VZJ,30,34,1902,187.228370736825,279.337168664706
31-9VZJ,31,21,1904,185.910275110503,320.890733582003
31-9VZJ,32,27,1905,182.935662022218,274.177953766766
31-9VZJ,33,14,1905,174.802465227984,269.637475410717
31-9VZJ,34,15,1905,197.765446504677,319.104161334371
31-9VZJ,35,22,1903,177.438619593005,260.75995357642
31-9VZJ,36,4,1905,192.889757943123,280.599624762659
31-9VZJ,37,19,1905,188.697811396721,242.938518930148
31-9VZJ,38,5,1905,127.694350146719,280.772213546498
32-9VZN,1,33,1907,211.688697262273,310.217350517304
32-9VZN,2,17,1906,212.940600103163,365.516256207471
32-9VZN,3,26,1906,188.280403087734,286.381477774277
32-9VZN,4,34,1905,174.957082377182,272.001545678904
32-9VZN,5,11,1904,188.540875524017,439.467200233942
32-9VZN,6,2,1904,166.070134317834,322.388019658836
32-9VZN,7,36,1905,176.060497855272,287.778035057769
32-9VZN,8,14,1907,167.565792309653,280.975695490806
32-9VZN,9,23,1906,179.930857475459,258.968945074046
32-9VZN,10,27,1905,149.16078257658,302.359610086242
32-9VZN,11,6,1904,132.176574284888,263.573564137493
32-9VZN,12,20,1904,162.204546203182,304.816335777709
32-9VZN,13,12,1906,108.457880626428,370.778020538478
32-9VZN,14,40,1905,126.41475789449,332.83897091464
32-9VZN,15,10,1903,115.302810591978,280.064756986188
32-9VZN,16,25,1904,112.393952237,295.171514245249
32-9VZN,17,3,1905,113.177591485994,247.183837321878
32-9VZN,18,29,1905,157.320601283253,337.637823446278
32-9VZN,19,28,1905,165.031010256603,274.686568500409
32-9VZN,20,7,1907,199.217171251523,332.008273168295
32-9VZN,21,39,1905,120.545695385595,518.74990708952
32-9VZN,22,13,1905,126.032321573219,543.376453503914
32-9VZN,23,9,1905,163.819634507167,486.122893307428
32-9VZN,24,22,1905,174.276720757879,422.041496355172
32-9VZN,25,37,1904,214.96619337902,454.448441789818
32-9VZN,26,31,1905,211.281445617909,593.038473550631
32-9VZN,27,21,1904,196.027014251014,398.012361145955
32-9VZN,28,15,1905,205.388239914707,378.481141113774
32-9VZN,29,1,1905,195.457888269933,466.008025988204
32-9VZN,30,19,1904,207.545398256611,422.143318688785
32-9VZN,31,4,1904,212.787432102575,363.62301963573
32-9VZN,32,38,1904,199.512411405032,401.241317618012
32-9VZN,33,24,1906,194.162090706016,365.473269759687
32-9VZN,34,32,1905,190.784113624668,307.390858872273
32-9VZN,35,8,1905,198.244123093547,472.89226595352
32-9VZN,36,30,1904,183.884300679786,450.338047521498
32-9VZN,37,18,1905,197.788472474216,426.288949231223
32-9VZN,38,5,1904,181.731178805346,326.339175757929
33-9VZR,1,8,1904,203.85789017389,352.047754572392
33-9VZR,2,34,1903,153.033345430284,282.606736680198
33-9VZR,3,29,1905,186.086866635146,251.177355691651
33-9VZR,4,9,1903,193.058196299715,316.940982904133
33-9VZR,5,36,1905,191.408484500482,278.759856966176
33-9VZR,6,1,1907,210.703541090297,315.487316121573
33-9VZR,7,14,1907,208.091590238573,275.120386361307
33-9VZR,8,6,1906,172.31120693348,286.225397963959
33-9VZR,9,39,1904,189.327405476884,290.783477687585
33-9VZR,10,27,1904,183.781036607262,266.531150547227
33-9VZR,11,31,1905,199.718022084749,288.850731970502
33-9VZR,12,2,1906,197.998167421428,303.429159854431
33-9VZR,13,4,1904,214.048534772755,302.812435572381
33-9VZR,14,12,1905,202.995451193638,281.338111950712
33-9VZR,15,13,1905,201.957466880838,281.307152703421
33-9VZR,16,30,1905,204.481593757715,312.172079677607
33-9VZR,17,23,1904,207.81440769934,312.577730777096
33-9VZR,18,19,1905,207.686878250113,286.542836481643
33-9VZR,19,25,1905,214.131094717062,328.902033190874
33-9VZR,20,21,1906,190.229075911606,375.794262262937
33-9VZR,21,33,1904,225.223180857936,317.40080457398
33-9VZR,22,18,1905,197.517171396872,308.390175284567
33-9VZR,23,10,1905,210.687600652672,310.63599995556
33-9VZR,24,24,1904,179.99095763507,302.909045948651
33-9VZR,25,15,1904,181.616166658929,289.65918214554
33-9VZR,26,3,1905,194.991640044671,333.616756653975
33-9VZR,27,37,1905,191.555938608557,301.25792114005
33-9VZR,28,20,1905,214.578571245557,329.518817283566
33-9VZR,29,26,1905,195.281025811979,327.005362006802
33-9VZR,30,28,1906,193.453637386077,389.342538087624
33-9VZR,31,7,1905,184.134118084464,320.100343180189
33-9VZR,32,17,1905,208.916918773851,316.670378010205
33-9VZR,33,38,1905,212.941335766396,329.455929506715
33-9VZR,34,40,1905,204.328980568453,308.062542408346
33-9VZR,35,32,1903,210.701920083928,328.254090383065
33-9VZR,36,22,1905,207.525924538686,318.445042126086
33-9VZR,37,11,1907,200.251450776286,332.253023274624
33-9VZR,38,5,1905,206.287865986126,356.79566416149
34-9W1R,1,39,1904,217.464856673669,341.196383969747
34-9W1R,2,13,1905,237.729055115978,353.624166842261
34-9W1R,3,12,1904,248.440809422351,371.474080553261
34-9W1R,4,20,1905,264.87591039177,376.24358441454
34-9W1R,5,36,1905,279.622731043973,403.451561036388
34-9W1R,6,33,1903,264.535055159847,367.628667578558
34-9W1R,7,4,1905,282.637150761545,392.087860633591
34-9W1R,8,27,1904,264.0105142793,349.139913292027
34-9W1R,9,2,1903,271.064650045015,364.12363409779
34-9W1R,10,21,1905,260.527355517443,363.696590556444
34-9W1R,11,7,1904,292.1415546471,391.00954444656
34-9W1R,12,26,1905,285.258191699517,386.063166758549
34-9W1R,13,30,1905,288.051079719047,364.619033723732
34-9W1R,14,23,1905,268.318992382678,386.14351873717
34-9W1R,15,18,1904,302.967296188714,402.773876019154
34-9W1R,16,19,1904,275.670939485419,376.419805861723
34-9W1R,17,8,1905,260.406934502313,408.415511371604
34-9W1R,18,6,1904,270.121842996546,419.008741851607
34-9W1R,19,14,1904,279.225054814374,383.224785972242
34-9W1R,20,1,1905,294.322119174265,401.465413467341
34-9W1R,21,34,1904,302.239932671768,410.767194917736
34-9W1R,22,31,1905,305.395464015981,427.642594781807
34-9W1R,23,32,1904,295.225410733085,394.573958134599
34-9W1R,24,37,1905,258.661462136346,375.704121226872
36-9W4C,1,27,1905,214.136677330171,308.293436080369
36-9W4C,2,31,1902,214.596605151206,277.505031573573
36-9W4C,3,19,1905,206.734971899608,302.872021878494
36-9W4C,4,1,1904,219.791428376717,329.040118924231
36-9W4C,5,29,1905,200.611295010545,304.262112074544
36-9W4C,6,22,1905,176.077956637043,279.834779073589
36-9W4C,7,9,1905,205.97746497526,290.217363014455
36-9W4C,8,39,1905,197.758538191016,275.737939460773
36-9W4C,9,24,1904,194.70533219081,268.011404229451
36-9W4C,10,6,1905,197.160053011123,273.815415580107
36-9W4C,11,7,1904,193.912871381736,273.933059336892
36-9W4C,12,5,1905,191.284725667855,274.788717092779
36-9W4C,13,4,1904,209.59673284479,301.019739972177
36-9W4C,14,23,1905,197.503625382635,294.098838411632
36-9W4C,15,36,1905,214.51728100953,318.616605035828
36-9W4C,16,30,1905,195.797469899716,266.333945485612
36-9W4C,17,25,1904,204.994435612085,286.828965088797
36-9W4C,18,34,1904,192.938436370196,278.165794629978
36-9W4C,19,3,1905,202.491743103848,283.428177241806
36-9W4C,20,14,1904,230.28955908429,323.307361397077
36-9W4C,21,13,1905,219.272695131897,301.672021311207
36-9W4C,22,8,1904,235.460663533146,301.022198359102
36-9W4C,23,12,1904,201.779945061582,295.96039103449
36-9W4C,24,21,1905,215.72975053768,321.969976473231
36-9W4C,25,15,1905,209.909917751057,297.216208563332
36-9W4C,26,2,1904,217.21467075501,313.669787619965
36-9W4C,27,20,1904,204.281446898543,285.596239377021
36-9W4C,28,38,1904,219.928652068019,301.64994277096
36-9W4C,29,17,1905,212.106707558994,301.123731111949
36-9W4C,30,10,1903,204.962637950866,297.167556595784
36-9W4C,31,28,1905,212.869679936194,297.657160828453
36-9W4C,32,18,1905,199.868174999718,264.911153656225
36-9W4C,33,32,1904,216.835181385038,286.189398058994
36-9W4C,34,37,1905,216.162067724848,299.953555028592
36-9W4C,35,40,1905,205.650264631359,308.074183590462
36-9W4C,36,26,1905,218.496389247961,289.415586065772
36-9W4C,37,33,1906,215.10252987866,298.504694075827
36-9W4C,38,11,1904,222.042086354407,309.723708072749
37-9W4X,1,31,1905,216.190507053252,289.507622232744
37-9W4X,2,34,1904,190.172809598899,272.263649974299
37-9W4X,3,7,1906,203.354354437234,313.527111176762
37-9W4X,4,29,1904,212.937325813235,305.686478905089
37-9W4X,5,14,1903,207.759773630038,283.321508575884
37-9W4X,6,28,1904,209.254509137126,300.395605640627
37-9W4X,7,5,1907,210.054682293973,284.789048095181
37-9W4X,8,17,1905,199.781288113032,291.168291805905
37-9W4X,9,6,1905,199.356565474137,277.752105278737
37-9W4X,10,38,1906,191.302119453084,278.890927884057
37-9W4X,11,4,1905,206.291453301244,306.374534047574
37-9W4X,12,32,1904,199.718591829079,285.588067134984
37-9W4X,13,8,1905,218.074964776133,290.71730176121
37-9W4X,14,25,1905,212.607181517904,324.070257676905
37-9W4X,15,13,1905,188.449974921039,302.898145931049
37-9W4X,16,39,1904,191.114277431423,274.165911489149
37-9W4X,17,27,1904,205.478987396658,301.747868600175
37-9W4X,18,33,1906,184.574439013064,292.894184707427
37-9W4X,19,26,1904,198.465954311182,281.081229163171
37-9W4X,20,23,1906,220.649748071787,307.250454352629
37-9W4X,21,21,1905,212.855238901248,296.067505137334
37-9W4X,22,2,1906,209.688236551829,301.495536527524
37-9W4X,23,1,1904,187.013899178404,296.040778317017
37-9W4X,24,20,1905,209.539147313813,290.32620383236
37-9W4X,25,37,1905,202.756668749645,309.506940161721
37-9W4X,26,18,1907,197.20508900052,310.60961035665
37-9W4X,27,40,1904,198.34057029125,281.827745820221
37-9W4X,28,10,1905,201.131600133939,323.590359844938
37-9W4X,29,12,1907,218.538070228909,323.347151013926
37-9W4X,30,36,1905,197.817251167069,279.96046680852
37-9W4X,31,9,1905,214.644617744442,311.890766758989
37-9W4X,32,11,1906,202.66090844765,309.766896438307
37-9W4X,33,15,1904,208.406900169635,312.171532622329
37-9W4X,34,19,1904,218.224094845327,341.051202604842
37-9W4X,35,24,1904,206.311316445737,281.336493250951
37-9W4X,36,30,1904,202.631122945952,261.205568964607
37-9W4X,37,22,1905,192.232593028103,293.255071610866
37-9W4X,38,3,1907,224.674045716328,319.125032313634
38-9W6A,1,33,1907,192.461362337969,290.533770751417
38-9W6A,2,23,1905,180.69328050981,274.875296101255
38-9W6A,3,9,1905,202.123981435133,285.379296685029
38-9W6A,4,39,1905,218.460954161527,298.476278307074
38-9W6A,5,5,1905,204.187962723438,308.02521374647
38-9W6A,6,11,1905,221.179794018887,302.155645475025
38-9W6A,7,1,1904,224.176126316184,286.809911960732
38-9W6A,8,31,1905,236.775554325033,309.203320245236
38-9W6A,9,37,1904,247.5060375323,325.463731699718
38-9W6A,10,24,1905,215.867711570533,308.960209484334
38-9W6A,11,8,1906,247.13305190472,334.903046491771
