participantID,seq,exp,nSamples,medianVal,maxVal
38-9W6A,12,4,1906,267.028109162889,350.164281781926
38-9W6A,13,28,1905,250.446988821718,318.41769074723
38-9W6A,14,12,1904,225.888687583285,302.141326998748
38-9W6A,15,13,1903,239.769304608053,315.437512021803
38-9W6A,16,30,1905,233.68086641722,351.799300254659
38-9W6A,17,25,1906,234.546849604339,306.76799636481
38-9W6A,18,40,1905,205.51236937275,311.538677034676
38-9W6A,19,10,1905,231.177604632954,323.174928817413
38-9W6A,20,21,1905,244.036866094882,329.562002486618
38-9W6A,21,22,1904,231.774334669797,326.819043377455
38-9W6A,22,14,1904,237.911329154562,315.266746966467
38-9W6A,23,34,1905,241.392012715582,322.786475664731
38-9W6A,24,32,1905,248.889272455191,327.435404877239
38-9W6A,25,18,1905,241.018184284071,336.48754272369
38-9W6A,26,6,1905,261.010228761715,333.11216295565
38-9W6A,27,2,1903,250.273048569829,315.312425749947
38-9W6A,28,38,1905,252.735159482564,319.243632047682
38-9W6A,29,29,1904,250.567652578783,328.497305350052
38-9W6A,30,27,1905,251.170556609581,319.801618651242
38-9W6A,31,3,1904,248.020692463285,343.994324390513
38-9W6A,32,15,1905,247.862964043001,330.544577662965
38-9W6A,33,36,1904,253.400865280758,336.367745923559
38-9W6A,34,17,1905,263.293512851748,355.027188801439
38-9W6A,35,19,1904,263.254268619638,342.705281910092
38-9W6A,36,26,1904,249.030349223041,323.119791280688
38-9W6A,37,20,1905,267.045802791549,345.732300351937
38-9W6A,38,7,1905,255.841223720496,345.482929202415
39-9W6G,1,9,1907,210.20395093728,422.190512764347
39-9W6G,2,24,1904,207.869337095591,419.957034277332
39-9W6G,3,36,1904,209.876416984446,325.716720215293
39-9W6G,4,12,1905,219.915323175581,317.732066107144
39-9W6G,5,6,1905,209.016076909855,365.186252371676
39-9W6G,6,25,1904,211.005640936913,364.186475135116
39-9W6G,7,19,1904,223.336974010516,425.421950684359
39-9W6G,8,21,1906,215.303428820702,371.487718756335
39-9W6G,9,2,1904,199.19673376852,314.570273693016
39-9W6G,10,8,1905,191.524732997629,361.969696679158
39-9W6G,11,4,1907,216.960895433996,328.770122757725
39-9W6G,12,29,1905,217.25193628783,364.417111977153
39-9W6G,13,37,1904,230.16506612359,343.99382794233
39-9W6G,14,17,1904,221.029050209818,304.293167800359
39-9W6G,15,18,1906,222.036592458086,330.013725989613
39-9W6G,16,33,1905,216.181817655395,296.023856492694
39-9W6G,17,27,1904,227.651646517192,339.465369615777
39-9W6G,18,7,1907,245.968348291426,348.249047021859
39-9W6G,19,31,1904,232.670162318934,328.969525941198
39-9W6G,20,26,1905,229.277444233119,328.573197310165
39-9W6G,21,23,1906,217.514845141655,327.006928722627
39-9W6G,22,39,1904,234.848092162724,356.290185621457
39-9W6G,23,14,1905,245.488351735348,333.148218503315
39-9W6G,24,13,1905,261.915498715478,358.191666964932
39-9W6G,25,34,1905,226.92784583261,386.831943733211
39-9W6G,26,32,1905,249.32414000727,344.414724292872
39-9W6G,27,15,1904,251.431279811116,373.423859661479
39-9W6G,28,10,1904,228.706308681827,374.947295533428
39-9W6G,29,28,1904,241.231483788829,355.886853404687
39-9W6G,30,40,1906,232.61939668164,336.454890480279
39-9W6G,31,38,1904,238.274606188041,394.451598432073
39-9W6G,32,1,1904,258.556012948483,404.415219137741
39-9W6G,33,20,1905,248.39406606357,352.508289894574
39-9W6G,34,11,1906,276.183809860057,416.984480559581
39-9W6G,35,22,1904,227.974241068362,329.516571498203
39-9W6G,36,5,1905,250.0796397305,374.725570517814
39-9W6G,37,30,1904,248.159855937672,413.282110443198
39-9W6G,38,3,1904,253.105851386618,382.493111003609
40-9W74,1,6,1904,174.132245718152,291.132316523678
40-9W74,2,36,1905,174.567510972747,266.827858232666
40-9W74,3,24,1906,165.770274335447,278.721667397081
40-9W74,4,5,1904,170.762947999653,290.487135016133
40-9W74,5,21,1906,161.24750261763,254.428890392935
40-9W74,6,18,1907,159.381894778859,256.073854616396
40-9W74,7,11,1906,176.038023894768,259.702963854515
40-9W74,8,8,1904,173.529404116932,267.253771799302
40-9W74,9,3,1905,177.574913879806,303.226477869858
40-9W74,10,25,1905,167.933981587256,257.054983239868
40-9W74,11,29,1905,177.087620974576,281.037683601886
40-9W74,12,40,1907,178.129913855387,254.821022367483
40-9W74,13,4,1904,180.500829655328,293.007859581884
40-9W74,14,37,1906,182.952772184745,290.107892701924
40-9W74,15,27,1905,176.515799930689,265.086011246447
40-9W74,16,14,1907,169.498175493152,287.161991959296
40-9W74,17,12,1904,183.703586619664,288.25337307163
40-9W74,18,31,1905,186.552484765036,281.247248014794
40-9W74,19,38,1907,171.450282904892,268.257672729296
40-9W74,20,2,1906,192.538247621645,288.893493945038
40-9W74,21,33,1904,181.094977987227,262.659488316236
40-9W74,22,13,1905,192.845190102794,279.624970394648
40-9W74,23,32,1905,173.704494688742,259.006310809802
40-9W74,24,23,1904,150.481863030057,251.294950691961
40-9W74,25,39,1905,190.203189531771,279.219966975585
40-9W74,26,34,1905,174.384150941197,261.857679524299
40-9W74,27,30,1904,169.287468838001,275.371873620806
40-9W74,28,9,1904,193.10742807254,285.790311239473
40-9W74,29,15,1904,194.737196995629,314.710668412188
40-9W74,30,19,1905,199.023914683446,308.518068142265
40-9W74,31,7,1904,187.145045367881,314.905597410939
40-9W74,32,26,1905,184.922617442482,244.415859483909
40-9W74,33,10,1904,180.984111955753,295.666734217859
40-9W74,34,22,1904,172.05068263832,261.21929832606
40-9W74,35,20,1905,176.36932741918,269.154217575771
40-9W74,36,28,1905,164.942683094307,261.57296204213
40-9W74,37,17,1905,170.302964068451,277.436509126875
40-9W74,38,1,1905,197.295995719325,299.518834411024
41-9W7K,1,5,1904,167.065142554803,295.230714560259
41-9W7K,2,28,1906,165.287442453545,268.236239371883
41-9W7K,3,26,1905,171.548201110422,263.473765183586
41-9W7K,4,18,1904,172.791217171091,288.292274554708
41-9W7K,5,3,1905,197.048573562681,305.503369346278
41-9W7K,6,10,1904,197.181850526647,297.7919571656
41-9W7K,7,15,1906,192.498330104967,319.974055343917
41-9W7K,8,29,1905,181.156421501423,316.933978121863
41-9W7K,9,1,1905,188.293739983643,278.500187266326
41-9W7K,10,17,1904,205.57357509178,316.792592109231
41-9W7K,11,30,1906,194.149043864452,318.629468530137
41-9W7K,12,34,1904,203.094550503019,292.497434376696
41-9W7K,13,39,1906,212.779541115734,290.677158134785
41-9W7K,14,12,1903,189.726728638409,301.074197994246
41-9W7K,15,38,1905,191.644772464277,281.257772735284
41-9W7K,16,24,1907,188.205744124874,282.537436746578
41-9W7K,17,23,1905,198.424082180099,285.209695388747
41-9W7K,18,8,1904,201.246042723676,302.929341488048
41-9W7K,19,9,1904,210.920911557803,320.692697335891
41-9W7K,20,11,1905,211.234829479859,307.135378543319
41-9W7K,21,2,1905,224.02651901088,321.331971545583
41-9W7K,22,21,1906,219.82302317174,307.234520499358
41-9W7K,23,37,1905,217.593084849293,314.88245816615
41-9W7K,24,4,1905,241.300261276589,392.24535417977
41-9W7K,25,20,1906,219.244003597827,305.52051141665
41-9W7K,26,13,1904,209.073396260303,313.317516846229
41-9W7K,27,31,1904,211.189008319112,352.789001906075
41-9W7K,28,27,1904,206.892272887628,372.98762381342
41-9W7K,29,32,1905,203.961182444662,306.198156942058
41-9W7K,30,33,1905,209.880356163312,282.263898686098
41-9W7K,31,22,1904,209.647650521381,328.730470039482
41-9W7K,32,40,1905,218.80047782567,342.19911823922
41-9W7K,33,7,1907,221.368365957449,331.378772825834
41-9W7K,34,25,1907,207.624924471979,290.761159679708
41-9W7K,35,6,1905,207.484226224325,332.702119672573
41-9W7K,36,36,1905,204.831783501113,340.411836237739
41-9W7K,37,14,1906,218.055516789088,356.789601387858
41-9W7K,38,19,1905,250.682808887876,352.157368097433
42-9W7R,1,13,1905,232.657691308961,316.145759506416
42-9W7R,2,19,1904,239.098139384954,399.755859221925
42-9W7R,3,34,1905,264.833999187087,380.743375036213
42-9W7R,4,33,1904,256.257851398398,387.422329079293
42-9W7R,5,9,1904,251.069001413168,376.359914952635
42-9W7R,6,39,1907,227.604886121132,336.174763061897
42-9W7R,7,38,1905,221.544701254098,293.593218327001
42-9W7R,8,10,1906,248.499348454629,401.050453813309
42-9W7R,9,6,1905,240.688479549411,325.543828114445
42-9W7R,10,29,1905,231.352122628078,368.534163802558
42-9W7R,11,3,1904,241.54807513759,340.177139857629
42-9W7R,12,17,1905,238.549682943167,396.348668488707
42-9W7R,13,28,1905,239.040993145617,414.353845618321
42-9W7R,14,24,1905,241.858721079368,407.601136612343
42-9W7R,15,36,1904,244.129686364922,342.585831561709
42-9W7R,16,22,1904,230.417197070828,357.296763216678
42-9W7R,17,4,1904,237.85952152476,493.915630163767
42-9W7R,18,37,1904,255.653911833057,369.211019167061
42-9W7R,19,23,1905,226.598741522453,380.003626709377
42-9W7R,20,32,1905,247.510639478093,337.680138904741
42-9W7R,21,26,1904,247.398952398783,380.274071814299
42-9W7R,22,14,1904,237.232025258866,388.22829917004
42-9W7R,23,12,1905,262.163367951183,380.837704386627
42-9W7R,24,8,1905,252.833118195754,410.40880322798
42-9W7R,25,1,1904,230.679664058372,298.127058359934
42-9W7R,26,25,1904,221.163577576858,341.253438352529
42-9W7R,27,27,1903,227.708905954857,354.124127475232
42-9W7R,28,15,1904,238.060825765514,338.723199128998
42-9W7R,29,21,1905,232.97237277441,324.532431926043
42-9W7R,30,40,1905,221.442927166223,317.327801698292
42-9W7R,31,2,1905,243.593027130567,430.091133019047
42-9W7R,32,5,1904,243.070750151882,326.317545061564
42-9W7R,33,11,1905,244.93444911903,369.149341882026
42-9W7R,34,18,1904,224.268290921928,391.042008527371
42-9W7R,35,31,1905,247.569050154716,445.109789575321
42-9W7R,36,30,1906,221.397153029393,335.180160740603
42-9W7R,37,20,1905,240.048343497352,348.038118674151
42-9W7R,38,7,1905,223.403871694547,316.977620781162
43-9W91,1,39,1906,253.131917734368,429.558335413886
43-9W91,2,8,1905,252.935540163144,455.623132875332
43-9W91,3,31,1904,256.081411080747,479.935286055127
43-9W91,4,11,1905,267.329589077848,528.21899814352
43-9W91,5,32,1904,246.531356990868,505.629648384679
43-9W91,6,27,1905,275.105902300672,540.138467257785
43-9W91,7,10,1905,266.066427744333,575.280753078329
43-9W91,8,37,1904,267.789887642876,576.808815662874
43-9W91,9,22,1905,244.745659897118,537.535284529965
43-9W91,10,38,1904,243.794489540435,421.11966188947
43-9W91,11,23,1904,235.673679613493,414.596117992055
43-9W91,12,29,1904,244.350150734001,494.852322152865
43-9W91,13,28,1905,264.870752447532,425.498214700217
43-9W91,14,26,1905,250.496761244642,374.205825069756
43-9W91,15,36,1906,266.933227419612,369.269448890033
43-9W91,16,30,1904,268.901889940118,371.974229124504
43-9W91,17,13,1904,253.814214410733,373.649099417109
43-9W91,18,9,1904,275.570047186491,503.152505955204
43-9W91,19,17,1905,264.816373007079,520.562636470204
43-9W91,20,40,1905,267.503929829808,537.037111083254
43-9W91,21,19,1905,262.438118026234,448.641654557718
43-9W91,22,21,1904,255.680945875569,424.09182180823
43-9W91,23,4,1906,235.103674533081,379.649181077824
43-9W91,24,24,1905,273.918928128476,555.095904124025
43-9W91,25,7,1905,258.092601388374,541.806425429046
43-9W91,26,15,1906,281.354297779575,564.996795373492
43-9W91,27,34,1905,247.896722279927,515.412551867626
43-9W91,28,5,1904,256.953870571392,384.363305196822
43-9W91,29,14,1905,272.370051266271,372.949314423282
43-9W91,30,25,1904,251.669791885762,370.387083828681
43-9W91,31,18,1905,248.700509779288,364.397585382031
43-9W91,32,12,1905,254.561755295869,602.190746907867
43-9W91,33,33,1904,253.512482824494,366.143190338044
43-9W91,34,2,1905,253.544039271741,392.970604952216
43-9W91,35,20,1905,256.986545776639,403.512086336547
43-9W91,36,3,1905,258.43292269458,653.291116796183
43-9W91,37,6,1905,254.509422856566,361.677065935378
43-9W91,38,1,1905,257.931983239313,383.41234895429
44-9WAY,1,8,1906,246.954124385419,370.546887761152
44-9WAY,2,28,1907,239.674556889,403.832056458997
44-9WAY,3,15,1905,296.965584922834,768.187477176685
44-9WAY,4,30,1906,286.807790086602,543.572113260162
44-9WAY,5,10,1906,254.189043353753,377.207784462733
44-9WAY,6,39,1906,293.949176782134,708.248496073834
44-9WAY,7,32,1906,294.649671516339,598.80775307281
44-9WAY,8,26,1904,269.534954840565,447.193610783394
44-9WAY,9,1,1906,310.051513088944,638.781768155444
44-9WAY,10,37,1904,301.627191482782,662.166951905054
44-9WAY,11,29,1905,300.87522718503,757.518347183708
44-9WAY,12,23,1905,278.043390334619,607.920364989513
44-9WAY,13,31,1905,307.595238406882,717.218625716389
44-9WAY,14,36,1905,270.91088237601,742.670972959687
44-9WAY,15,34,1905,278.390608001958,400.92907679586
44-9WAY,16,18,1904,299.26909005025,662.693639476094
44-9WAY,17,33,1905,308.844849150628,675.8020577147
44-9WAY,18,38,1904,276.101045548984,729.764633198945
44-9WAY,19,14,1907,268.501383250657,443.002160670878
44-9WAY,20,22,1908,298.909370962399,475.420993475201
44-9WAY,21,19,1905,293.234106489394,653.093288459175
44-9WAY,22,25,1904,324.817244586302,631.903101188958
44-9WAY,23,2,1904,302.415331355879,724.928620535404
44-9WAY,24,13,1905,298.450720875527,697.805942190992
44-9WAY,25,20,1904,301.00290890638,794.990205469807
44-9WAY,26,11,1904,317.226610060583,665.518951494129
44-9WAY,27,6,1904,297.695915122838,638.445805131015
44-9WAY,28,17,1907,305.796887701573,657.687489304816
44-9WAY,29,3,1905,320.334110983156,591.769968146713
44-9WAY,30,27,1905,315.280288797963,641.545308204806
44-9WAY,31,4,1905,316.380650020859,732.776731214074
44-9WAY,32,12,1905,329.199070708202,579.745647145369
44-9WAY,33,21,1904,331.591453255266,637.534900884329
44-9WAY,34,40,1905,351.139462498374,802.387007524989
44-9WAY,35,9,1903,319.109334610318,773.218314529941
44-9WAY,36,7,1903,330.360255108484,789.918157133899
44-9WAY,37,24,1904,333.513586030534,557.589957164421
44-9WAY,38,5,1905,354.032167141343,659.444254020759
45-9WBS,1,7,1905,196.659924065037,296.811810417569
45-9WBS,2,17,1906,180.378438234767,255.78648247395
45-9WBS,3,34,1906,188.028557077857,259.267500614572
45-9WBS,4,30,1904,173.760850814986,299.362948674218
45-9WBS,5,14,1906,198.154652406576,276.698718258488
45-9WBS,6,11,1904,194.004733947917,285.275951660095
45-9WBS,7,6,1905,206.590361039353,269.708401423315
45-9WBS,8,40,1907,181.438695821896,270.652305546663
45-9WBS,9,36,1905,195.457597030112,279.307414285445
45-9WBS,10,31,1904,201.090129748938,309.288363865834
45-9WBS,11,19,1907,195.988970281522,283.56150683454
45-9WBS,12,15,1905,189.618984687153,317.556798667627
45-9WBS,13,10,1904,206.154815101953,272.933348178626
45-9WBS,14,1,1907,220.183845523393,330.870594066734
45-9WBS,15,24,1905,206.203132020787,286.692588248559
45-9WBS,16,9,1905,193.867071050411,282.202785075152
45-9WBS,17,29,1907,198.854804250887,271.217910761792
45-9WBS,18,28,1905,206.359324585889,297.682021480557
45-9WBS,19,20,1905,211.657232525451,304.058487587844
45-9WBS,20,39,1905,233.081812559622,344.606561662698
45-9WBS,21,26,1905,187.70996088656,284.659493103244
45-9WBS,22,23,1904,217.80513947471,329.502059900719
45-9WBS,23,21,1904,213.995049676045,310.104844232198
45-9WBS,24,4,1904,209.825559871827,279.580383582286
45-9WBS,25,13,1904,200.601221170728,349.756652180659
45-9WBS,26,5,1904,210.546245280581,302.882359003216
45-9WBS,27,38,1904,224.665050537589,327.783270438971
45-9WBS,28,33,1904,214.905274596957,333.135402997375
45-9WBS,29,18,1904,201.846516345974,315.455377440234
45-9WBS,30,3,1904,218.191876867501,299.241225333355
45-9WBS,31,2,1905,230.139095824438,356.883562805097
45-9WBS,32,12,1905,221.945944877978,329.564420690667
45-9WBS,33,27,1905,214.918136246736,299.566534439553
45-9WBS,34,37,1904,240.151001391802,345.910571139011
45-9WBS,35,22,1904,239.189292548627,342.668238481861
45-9WBS,36,32,1905,238.606231518134,353.4626708272
45-9WBS,37,25,1905,244.809148381133,347.55626478404
45-9WBS,38,8,1904,227.584990399964,324.59539672934
46-9WCE,1,12,1904,211.130107278348,282.832649268422
46-9WCE,2,27,1905,215.834218623628,280.043007659588
46-9WCE,3,31,1904,206.752731398953,303.328398795977
46-9WCE,4,10,1903,240.625086692905,311.133683796398
46-9WCE,5,9,1904,225.953959116261,287.017046814138
46-9WCE,6,21,1905,216.242372861327,292.843648377147
46-9WCE,7,19,1904,207.135635173423,274.721174812939
46-9WCE,8,40,1903,213.667229360554,301.71862625723
46-9WCE,9,28,1905,215.951816613105,288.868665182123
46-9WCE,10,13,1905,237.191592591984,303.821377747786
46-9WCE,11,39,1904,230.415588341261,297.656587096586
46-9WCE,12,26,1906,213.656838687959,277.599171054792
46-9WCE,13,2,1904,217.338386665923,295.01776937569
46-9WCE,14,24,1904,225.607408892214,305.057150806763
46-9WCE,15,32,1905,223.900450072567,292.081046086821
46-9WCE,16,18,1907,217.034610238529,288.881079830328
46-9WCE,17,7,1905,234.69861084626,318.344205800317
46-9WCE,18,25,1904,221.306897491244,299.997011418516
46-9WCE,19,37,1905,240.532569384951,325.397086253742
46-9WCE,20,11,1907,230.919154835764,310.23514956742
46-9WCE,21,30,1905,227.286279694742,322.258035593597
46-9WCE,22,14,1905,205.903109217998,266.045459757033
46-9WCE,23,23,1904,215.554597493877,279.330851219078
46-9WCE,24,20,1905,214.324540448313,293.012910774962
46-9WCE,25,3,1903,246.421538561876,329.904174712012
46-9WCE,26,8,1905,231.213552817786,304.544116474915
46-9WCE,27,17,1905,223.547027884183,311.255511431832
46-9WCE,28,34,1905,231.127858883983,296.304095719964
46-9WCE,29,29,1907,233.799226913553,335.231616574868
46-9WCE,30,38,1905,238.995504192494,350.839258756306
46-9WCE,31,36,1904,225.209406015844,294.919925095366
46-9WCE,32,6,1905,239.430747732539,327.110837447809
46-9WCE,33,22,1906,223.235762606481,305.320709302421
46-9WCE,34,5,1905,233.12235086322,318.465956301376
46-9WCE,35,15,1905,224.405822904333,300.44297699768
46-9WCE,36,33,1905,226.011140643266,290.410894938794
46-9WCE,37,1,1905,240.653473618608,328.059631512635
46-9WCE,38,4,1905,256.31848946181,375.693060416957
47-9WCU,1,4,1904,271.995998273204,405.345410857329
47-9WCU,2,14,1907,254.042651433334,357.664447514132
47-9WCU,3,17,1907,242.706666936807,351.149675613523
47-9WCU,4,30,1905,254.350122885024,345.173847977452
47-9WCU,5,10,1904,265.904952455158,355.745267063563
47-9WCU,6,21,1905,300.494319113584,452.715898594249
47-9WCU,7,23,1904,266.805243036799,445.689776396369
47-9WCU,8,26,1905,267.337254796542,403.313546325952
47-9WCU,9,32,1905,256.092527089748,392.561456801088
47-9WCU,10,27,1905,274.116698753791,358.690022265761
47-9WCU,11,38,1905,266.575357440153,373.384070460604
47-9WCU,12,31,1905,257.661486327549,380.581869596227
47-9WCU,13,7,1905,273.64031131735,393.764206870884
47-9WCU,14,37,1904,278.696747343883,352.131180357576
47-9WCU,15,9,1904,258.769927268503,414.786375584421
47-9WCU,16,19,1904,274.507457728011,372.126161856155
47-9WCU,17,34,1905,269.432402736336,377.397583664335
47-9WCU,18,39,1904,255.106669232074,353.835626357806
47-9WCU,19,15,1905,236.674076231524,326.788560596656
47-9WCU,20,24,1904,242.652950473243,349.60948957872
47-9WCU,21,36,1905,252.834469085061,332.033819249567
47-9WCU,22,5,1905,268.867699301055,389.328355632324
47-9WCU,23,18,1905,257.601607417761,339.6985468552
47-9WCU,24,40,1905,263.020954893533,386.42071529148
47-9WCU,25,13,1905,265.571098882261,347.178203348758
47-9WCU,26,28,1905,263.553477775616,353.869087817081
47-9WCU,27,2,1904,259.340274533238,407.565661738106
47-9WCU,28,25,1905,262.748114201413,362.493481161165
47-9WCU,29,8,1905,283.48340418364,441.366568880788
47-9WCU,30,20,1904,276.399425712979,394.247340555027
47-9WCU,31,33,1905,282.667964340656,394.115491121799
47-9WCU,32,12,1905,270.283564102976,405.063738861037
47-9WCU,33,22,1904,271.945138135424,426.622392669021
47-9WCU,34,6,1904,271.461772142886,364.66930156499
47-9WCU,35,11,1904,267.383650840468,353.227782232201
47-9WCU,36,1,1904,270.148527629121,402.651463387749
47-9WCU,37,29,1904,279.655809680462,386.055351820649
47-9WCU,38,3,1905,278.388358722096,377.769663076557
48-9WDR,1,40,1905,170.963180332655,263.682176759576
48-9WDR,2,19,1906,164.233835108321,258.348325081689
48-9WDR,3,31,1905,184.40257381178,241.033299702722
48-9WDR,4,3,1905,183.920680824704,264.593149855726
48-9WDR,5,39,1905,200.471921373429,267.358547306352
48-9WDR,6,11,1907,206.145979036376,278.117699033052
48-9WDR,7,23,1906,197.628674150322,260.419831610618
48-9WDR,8,36,1905,198.886577075949,277.563487950312
48-9WDR,9,9,1905,205.295093567299,267.716646158785
48-9WDR,10,14,1907,216.305805997716,287.1395907192
48-9WDR,11,34,1906,198.237373221061,274.710606880476
48-9WDR,12,25,1904,222.060689437155,286.697949261715
48-9WDR,13,32,1905,212.683475915456,265.781935268654
48-9WDR,14,20,1904,215.104781408506,287.93010997769
48-9WDR,15,27,1903,201.281829794288,278.982967359011
48-9WDR,16,18,1906,204.806483925172,283.266250070111
48-9WDR,17,37,1907,211.535901586289,270.499355700207
48-9WDR,18,15,1904,216.172073883174,299.597126874172
48-9WDR,19,17,1904,217.126521731678,302.901904602116
48-9WDR,20,12,1906,200.478877013007,266.485441025621
48-9WDR,21,24,1904,204.513602971801,273.064922676833
48-9WDR,22,30,1904,206.563621228813,270.290935437487
48-9WDR,23,21,1906,203.883997110652,272.354793909332
48-9WDR,24,26,1905,203.529240166783,298.465597855597
48-9WDR,25,38,1904,198.373583813138,267.485841141398
48-9WDR,26,2,1904,213.027796833441,272.888711042773
48-9WDR,27,22,1905,207.468312816324,300.02016028775
48-9WDR,28,29,1904,209.918188783988,267.585845635557
48-9WDR,29,8,1906,208.525137964157,269.238379881026
48-9WDR,30,28,1904,197.62709023013,261.852679520871
48-9WDR,31,6,1905,213.556636721566,304.581684874298
48-9WDR,32,1,1904,212.474737369328,307.773959167106
48-9WDR,33,7,1904,210.602604674416,276.732661537538
48-9WDR,34,10,1904,199.866607454755,264.557864228171
48-9WDR,35,33,1905,213.874403153053,277.904135994068
48-9WDR,36,13,1905,216.437613728613,310.820847556777
48-9WDR,37,4,1904,210.079612701535,299.327577930743
48-9WDR,38,5,1904,208.817848673426,290.251294350382
49-9WEW,1,32,1904,140.965771871127,236.225078725539
49-9WEW,2,14,1906,130.218642477499,215.233363639808
49-9WEW,3,5,1905,145.939727646164,205.726925404023
49-9WEW,4,20,1906,147.261487038058,209.526921897818
49-9WEW,5,13,1904,132.501983184402,247.157582354601
49-9WEW,6,27,1904,143.082067056879,233.171426966028
49-9WEW,7,34,1904,118.62950680445,185.78683694248
49-9WEW,8,2,1904,134.493118288671,252.214327463859
49-9WEW,9,37,1904,139.703833884256,207.956408775725
49-9WEW,10,10,1905,133.033855722488,229.490369880784
49-9WEW,11,26,1904,156.943653898694,225.290150580729
49-9WEW,12,17,1905,149.06992561111,225.859716972823
49-9WEW,13,22,1903,154.6838400093,218.714605239848
49-9WEW,14,36,1905,137.273531461334,205.751273750445
49-9WEW,15,38,1905,158.773559253109,247.944710771897
49-9WEW,16,23,1906,162.565267700366,256.093638503563
49-9WEW,17,3,1903,141.722724684539,216.415519830308
49-9WEW,18,33,1905,165.011347753469,225.669853067457
49-9WEW,19,30,1904,161.15427119684,290.578439982445
49-9WEW,20,28,1904,142.182287803894,231.171448561295
49-9WEW,21,19,1905,137.711567796745,230.961551555482
49-9WEW,22,4,1905,146.117486211014,232.910057074246
49-9WEW,23,7,1905,136.627593469474,218.80802259348
49-9WEW,24,31,1905,149.700963858726,223.537860485045
49-9WEW,25,6,1904,147.113550517977,269.215967365257
49-9WEW,26,12,1905,133.035567308206,236.387201375104
49-9WEW,27,11,1906,155.781576845345,226.250792359924
49-9WEW,28,25,1904,145.070818715997,235.992661471475
49-9WEW,29,9,1903,139.343778925126,261.128191608456
49-9WEW,30,40,1904,161.840208067197,283.85284670927
49-9WEW,31,18,1905,146.912025872239,258.863632609882
49-9WEW,32,24,1904,146.173371342099,228.21856633454
49-9WEW,33,21,1905,160.560810755661,269.247259795744
49-9WEW,34,39,1904,142.118402513556,234.643061366437
49-9WEW,35,15,1904,146.732126186584,223.448203875704
49-9WEW,36,1,1905,143.544218986791,295.042659487653
49-9WEW,37,29,1905,134.493118611017,260.108811411887
49-9WEW,38,8,1905,163.997798095431,244.573949191776
